0.009939458,4.1328E-06
0.019906384,1.7767E-06
0.029873387,1.05831E-05
0.039840313,1.5063E-06
0.049807239,-0.000002781
0.059774165,-1.63767E-05
0.069741092,-2.76936E-05
0.079708018,-4.32592E-05
0.089674983,-6.17603E-05
0.099641909,-9.35095E-05
0.109608836,-0.000127074
0.119575762,-0.000156583
0.129542727,-0.000175857
0.139509654,-0.000205868
0.14947658,-0.000242445
0.159443545,-0.000285163
0.16941051,-0.00032429
0.179377398,-0.000362451
0.189344286,-0.000393968
0.199311251,-0.000437807
0.209278216,-0.000475967
0.219245143,-0.000532204
0.229212069,-0.00058427
0.239178996,-0.000624671
0.249145922,-0.000653717
0.259112888,-0.000710803
0.269079776,-0.000781717
0.27904678,-0.000863485
0.289013668,-0.000933241
0.298980595,-0.000996623
0.308947522,-0.00106186
0.318914449,-0.001128487
0.328881414,-0.001210911
0.338848302,-0.001312377
0.348815229,-0.001408358
0.358782157,-0.001502756
0.368749122,-0.001570928
0.378716011,-0.001676759
0.388682938,-0.001766599
0.398649904,-0.001877837
0.40861687,-0.001991663
0.418583797,-0.002083202
0.428550685,-0.00218069
0.438517612,-0.002270414
0.44848454,-0.002401698
0.458451505,-0.002505405
0.468418433,-0.002624483
0.478385322,-0.002750437
0.488352288,-0.002860323
0.498319254,-0.002996204
0.508286142,-0.003117059
0.51825307,-0.003248112
0.528219997,-0.003366263
0.538186924,-0.003496234
0.548153852,-0.003636054
0.55812078,-0.003775951
0.568087707,-0.003925118
0.578054596,-0.00405872
0.588021601,-0.004188652
0.597988529,-0.004346201
0.607955456,-0.00448521
0.617922345,-0.004646427
0.627889273,-0.004798221
0.637856239,-0.004952332
0.647823167,-0.005109456
0.657790095,-0.005280909
0.667757023,-0.005438612
0.677723951,-0.005610683
0.687690878,-0.005773987
0.697657768,-0.005954556
0.707624773,-0.006133772
0.717591624,-0.006315654
0.727558629,-0.006478803
0.73752548,-0.00666644
0.747492408,-0.006871265
0.757459375,-0.007054846
0.767426264,-0.00724874
0.777393192,-0.007431704
0.787360159,-0.007618993
0.797327048,-0.00782235
0.807293977,-0.008033123
0.817260905,-0.008221223
0.827227872,-0.008431649
0.837194839,-0.008634272
0.847161728,-0.008849718
0.857128618,-0.009065049
0.867095546,-0.009276478
0.877062513,-0.009495633
0.887029403,-0.009706676
0.896996331,-0.009934018
0.90696326,-0.010168043
0.916930188,-0.010388588
0.926897117,-0.010612416
0.936864084,-0.010857989
0.946831013,-0.011080813
0.95679798,-0.011334575
0.966764831,-0.011562999
0.97673176,-0.011811237
0.986698766,-0.012063145
0.996665656,-0.012302384
1.006632623,-0.012552399
1.016599475,-0.012803766
1.026566404,-0.013053627
1.03653341,-0.013311908
1.046500261,-0.013583861
1.05646719,-0.013852339
1.066434158,-0.014108534
1.076401087,-0.01438381
1.086368016,-0.014647729
1.096334944,-0.014915705
1.106301835,-0.015194225
1.116268764,-0.015481435
1.126235732,-0.015751844
1.136202661,-0.01604029
1.146169551,-0.016324604
1.15613648,-0.016618226
1.166103448,-0.016915749
1.176070339,-0.017203771
1.186037307,-0.017503572
1.196004236,-0.017790358
1.205971126,-0.018091241
1.215938133,-0.018390155
1.225904985,-0.018690652
1.235871914,-0.019013358
1.245838844,-0.019315864
1.255805811,-0.01961497
1.265772702,-0.019927943
1.275739632,-0.020247753
1.285706561,-0.020565553
1.295673529,-0.020889109
1.305640458,-0.021213129
1.315607349,-0.021544796
1.325574318,-0.021864064
1.335541209,-0.02220249
1.345508138,-0.022549414
1.355475068,-0.022885716
1.365441998,-0.023225841
1.375408966,-0.023555345
1.385375857,-0.023896939
1.395342825,-0.02424394
1.405309755,-0.024593219
1.415276646,-0.024935238
1.425243576,-0.02528977
1.435210545,-0.025662842
1.445177474,-0.026016487
1.455144404,-0.026382761
1.465111296,-0.026745636
1.475078264,-0.027110134
1.485045194,-0.027472275
1.495012085,-0.027836503
1.504979054,-0.028215755
1.514945984,-0.028599603
1.524912914,-0.028975225
1.534879806,-0.029348297
1.544846736,-0.029729094
1.554813666,-0.030112942
1.564780635,-0.030514481
1.574747526,-0.030893926
1.584714495,-0.031296391
1.594681426,-0.031686497
1.604648317,-0.032076178
1.614615286,-0.032488762
1.624582217,-0.032892
1.634549108,-0.03329068
1.644516039,-0.033712188
1.654482969,-0.034123536
1.6644499,-0.034545584
1.674416869,-0.034947856
1.68438376,-0.035367355
1.694350691,-0.035787935
1.704317699,-0.036214464
1.71428463,-0.036650571
1.724251521,-0.03707146
1.734218452,-0.037477749
1.744185344,-0.037910959
1.754152313,-0.038347877
1.764119205,-0.038783212
1.774086213,-0.039222641
1.784053105,-0.039668443
1.794020036,-0.040100378
1.803986967,-0.040532546
1.813953859,-0.04100944
1.823920867,-0.041469147
1.83388776,-0.041925995
1.843854652,-0.042379406
1.853821622,-0.042847069
1.863788552,-0.043305655
1.873755483,-0.043755204
1.883722375,-0.044225686
1.893689345,-0.044691109
1.903656238,-0.04518411
1.913623246,-0.045654941
1.923590139,-0.046139289
1.933557032,-0.046633372
1.94352404,-0.047110575
1.953490894,-0.04757565
1.963457864,-0.048078539
1.973424834,-0.04856845
1.983391688,-0.049051756
1.993358619,-0.049550357
2.003325589,-0.050055949
2.013292482,-0.050560885
2.023259414,-0.051054774
2.033226383,-0.05154565
2.043193392,-0.052076232
2.053160246,-0.052576379
2.063127178,-0.053087185
2.073094109,-0.053596562
2.083061002,-0.054117527
2.093027973,-0.054651547
2.102994904,-0.055167259
2.112961836,-0.055679263
2.122928768,-0.056227882
2.132895661,-0.056738303
2.142862631,-0.057282056
2.152829524,-0.057833843
2.162796495,-0.058369562
2.172763387,-0.058882917
2.182730358,-0.059442043
2.192697252,-0.059988036
2.202664222,-0.060527309
2.212631115,-0.061082379
2.222598047,-0.061630149
2.232564979,-0.06216861
2.242531911,-0.06272453
2.252498881,-0.063298989
2.262465852,-0.0638563
2.272432745,-0.064405769
2.282399678,-0.064963929
2.292366571,-0.065537964
2.302333503,-0.066114586
2.312300435,-0.066677033
2.322267406,-0.067252072
2.3322343,-0.067821626
2.34220127,-0.068378589
2.352168164,-0.068993603
2.362135097,-0.069579921
2.372102067,-0.070154534
2.382068961,-0.070745757
2.392035932,-0.071346944
2.402002865,-0.071925923
2.411969797,-0.072530277
2.421936691,-0.073116826
2.431903662,-0.073706156
2.441870556,-0.074325999
2.451837489,-0.074942211
2.461804537,-0.075569856
2.471771354,-0.076182476
2.481738287,-0.076789573
2.491705296,-0.077402695
2.501672152,-0.078024624
2.511639162,-0.078671079
2.521606056,-0.079297141
2.53157295,-0.079927026
2.541539883,-0.08056313
2.551506854,-0.081181428
2.561473749,-0.081818613
2.57144072,-0.082458656
2.581407653,-0.083091207
2.591374547,-0.083757167
2.601341519,-0.084396709
2.611308413,-0.08503849
2.621275423,-0.085674053
2.631242279,-0.086334568
2.641209212,-0.087000026
2.651176184,-0.087648451
2.661143078,-0.088308115
2.671110011,-0.088981492
2.681076983,-0.089634281
2.691043877,-0.090291474
2.701010888,-0.090970257
2.710977782,-0.091643981
2.720944716,-0.092317628
2.730911649,-0.092989961
2.740878621,-0.093664226
2.750845477,-0.094352318
2.76081241,-0.095040256
2.770779382,-0.095730086
2.780746354,-0.096409024
2.790713249,-0.09710963
2.800680143,-0.097764158
2.810647077,-0.098478978
2.820613972,-0.09919291
2.830580983,-0.09988919
2.840547916,-0.100595474
2.85051485,-0.101326671
2.860481706,-0.102018124
2.870448679,-0.102716838
2.880415651,-0.103440966
2.890382546,-0.104166756
2.900349519,-0.104902665
2.910316414,-0.105606631
2.920283386,-0.106357797
2.93025032,-0.107085788
2.940217292,-0.107808758
2.950184149,-0.108542272
2.960151121,-0.109234999
2.970118017,-0.110029617
2.980084951,-0.110765835
2.990051924,-0.11151731
3.000018819,-0.112257969
3.009985752,-0.112980823
3.029919659,-0.114499763
3.039886594,-0.11526325
3.049853489,-0.116013991
3.059820423,-0.116765929
3.069787396,-0.117553169
3.07975433,-0.118301979
3.089721226,-0.119054149
3.099688198,-0.119819451
3.109655133,-0.120591435
3.119622067,-0.121371453
3.12958904,-0.122129146
3.139555936,-0.122928901
3.14952287,-0.123701735
3.159489766,-0.12449504
3.169456816,-0.125254857
3.179423673,-0.126048664
3.189390608,-0.126848264
3.199357504,-0.127654624
3.209324477,-0.128439702
3.219291411,-0.129219141
3.229258307,-0.130030328
3.239225242,-0.130830624
3.249192215,-0.131627791
3.259159111,-0.132443846
3.269126046,-0.133259707
3.279093058,-0.134078465
3.289059954,-0.134880229
3.299026889,-0.135716445
3.308993862,-0.136540804
3.318960719,-0.137328856
3.328927693,-0.138175269
3.338894628,-0.139009283
3.348861563,-0.139853186
3.358828498,-0.14068975
3.368795394,-0.141533266
3.378762329,-0.142357741
3.388729264,-0.143193571
3.398696199,-0.144041954
3.408663134,-0.144893581
3.41863007,-0.145748492
3.428597005,-0.146588996
3.438563979,-0.14746569
3.448530875,-0.148303799
3.45849781,-0.149170992
3.468464784,-0.150001183
3.478431681,-0.150907387
3.488398577,-0.151776048
3.49836559,-0.152641078
3.508332525,-0.153513446
3.518299461,-0.154383111
3.528266396,-0.155255364
3.538233293,-0.156151487
3.548200267,-0.157000024
3.558167202,-0.157902056
3.568134099,-0.158773923
3.578101073,-0.159669428
3.58806797,-0.16055771
3.598034944,-0.161457811
3.608001841,-0.162345475
3.617968815,-0.163240902
3.627935751,-0.164146333
3.637902686,-0.165028744
3.647869622,-0.165949702
3.657836558,-0.166859845
3.667803455,-0.167762225
3.677770391,-0.168670785
3.687737327,-0.169596108
3.697704339,-0.17048184
3.707671198,-0.171452276
3.717638173,-0.172376788
3.72760507,-0.173299136
3.737572006,-0.174216657
3.747538981,-0.175143601
3.757505878,-0.176068229
3.767472814,-0.177013984
3.777439788,-0.177938264
3.787406686,-0.178891203
3.797373661,-0.179837923
3.807340597,-0.180768383
3.817307494,-0.181721051
3.82727443,-0.182677428
3.837241367,-0.183632453
3.847208342,-0.184596824
3.857175278,-0.185542695
3.867142175,-0.186519156
3.877109112,-0.18747758
3.887076086,-0.188431678
3.897043023,-0.189393269
3.907009959,-0.190359997
3.916976896,-0.19134565
3.926943793,-0.192315082
3.93691073,-0.193271459
3.946877666,-0.194259739
3.956844641,-0.195239483
3.966811539,-0.196233518
3.976778553,-0.197218709
3.986745451,-0.198203397
3.996712426,-0.199196621
4.006679285,-0.200173507
4.016646261,-0.201175383
4.026613159,-0.202174517
4.036580134,-0.203185238
4.046547032,-0.204179968
4.056514007,-0.205175549
4.066480983,-0.206222461
4.076447842,-0.207187103
4.086414779,-0.208213312
4.096381755,-0.209260572
4.106348692,-0.210280678
4.11631559,-0.211295957
4.126282527,-0.212306717
4.136249464,-0.21334181
4.14621644,-0.214378911
4.156183377,-0.215413231
4.166150314,-0.216444616
4.176117212,-0.217494425
4.186084188,-0.218501477
4.196051125,-0.219554878
4.206018062,-0.220621411
4.215985,-0.221658783
4.225951937,-0.222709866
4.235918874,-0.223766048
4.245885811,-0.224803304
4.25585271,-0.225891003
4.265819647,-0.22692934
4.275786623,-0.227997187
4.28575356,-0.229048116
4.295720498,-0.23012473
4.305687435,-0.231196438
4.315654373,-0.232253393
4.325621233,-0.233337229
4.335588248,-0.234426165
4.345555146,-0.235490496
4.355522123,-0.236584877
4.36548906,-0.237657359
4.375455998,-0.23875089
4.385422897,-0.239814565
4.395389835,-0.240913041
4.40535685,-0.242026425
4.415323748,-0.243119802
4.425290725,-0.244217737
4.435257624,-0.245322044
4.445224523,-0.246416271
4.455191499,-0.247526372
4.465158399,-0.248642036
4.475125336,-0.249734795
4.485092313,-0.250850612
4.495059212,-0.251966855
4.505026189,-0.253081978
4.514993127,-0.254209576
4.524960026,-0.255336401
4.534927003,-0.256455348
4.544893941,-0.257575144
4.554860879,-0.25871823
4.564827817,-0.259845558
4.574794716,-0.260992468
4.584761693,-0.262126362
4.594728593,-0.263255312
4.604695569,-0.264409252
4.614662469,-0.265553961
4.624629407,-0.266699983
4.634596384,-0.267852107
4.644563322,-0.268982177
4.654530261,-0.270145967
4.664497199,-0.271320262
4.674464137,-0.272467056
4.684431037,-0.273648728
4.694397976,-0.274810741
4.704364953,-0.275976693
4.71433193,-0.277154696
4.72429883,-0.278298516
4.734265769,-0.279508075
4.744232668,-0.280681984
4.754199646,-0.281872385
4.764166584,-0.283022346
4.774133523,-0.284214524
4.784100461,-0.285411724
4.794067362,-0.286602897
4.804034339,-0.287762824
4.814001316,-0.289002858
4.823968217,-0.290200095
4.833935117,-0.291411354
4.843902094,-0.292603918
4.853869033,-0.293816335
4.863835933,-0.295005076
4.873802872,-0.29622626
4.883769811,-0.297448372
4.893736789,-0.298657352
4.903703728,-0.299878073
4.913670667,-0.301102464
4.923637683,-0.302328593
4.933604545,-0.303556923
4.943571484,-0.30477467
4.953538384,-0.305996859
4.963505362,-0.307242802
4.973472225,-0.308485926
4.983439241,-0.309719586
4.99340618,-0.310953054
5.003373119,-0.312201469
5.013340059,-0.31344691
5.023306959,-0.314700887
5.033273899,-0.315954941
5.043240838,-0.31721475
5.053207816,-0.318457989
5.063174756,-0.319721893
5.073141695,-0.320974634
5.083108673,-0.322259896
5.093075574,-0.323514452
5.103042475,-0.324783609
5.113009453,-0.326045735
5.122976392,-0.327321419
5.132943371,-0.328597605
5.142910272,-0.329872439
5.152877211,-0.33113163
5.162844112,-0.332422068
5.172811091,-0.333724364
5.182777953,-0.334996263
5.19274497,-0.336299756
5.20271191,-0.337583744
5.21267885,-0.338886001
5.222645789,-0.340156355
5.232612768,-0.341470161
5.242579708,-0.342759054
5.25254657,-0.344075796
5.262513549,-0.345384078
5.27248045,-0.346691666
5.282447429,-0.348017252
5.292414369,-0.349324646
5.30238127,-0.350624239
5.31234821,-0.351959443
5.32231515,-0.353273326
5.332282091,-0.354616988
5.342249031,-0.355932494
5.35221601,-0.357269513
5.362182989,-0.358608618
5.37214989,-0.359946912
5.38211683,-0.361284278
5.392083732,-0.362619946
5.402050711,-0.363965926
5.412017651,-0.365313721
5.421984592,-0.366644676
5.431951571,-0.368001934
5.441918473,-0.369359115
5.451885413,-0.37071985
5.461852315,-0.372065367
5.471819332,-0.373420423
5.481786196,-0.374786797
5.491753175,-0.376167114
5.501720115,-0.377505021
5.511687095,-0.378897891
5.521653997,-0.380264844
5.531620937,-0.381637166
5.541587878,-0.383014161
5.55155478,-0.384398727
5.561521759,-0.385758766
5.571488739,-0.387149667
5.581455602,-0.388544777
5.591422582,-0.38991424
5.601389522,-0.391307999
5.611356463,-0.392708014
5.621323365,-0.394086593
5.631290345,-0.395504298
5.641257286,-0.396890332
5.651224188,-0.398296643
5.661191129,-0.399716279
5.67115807,-0.401123633
5.68112505,-0.402529945
5.691091991,-0.403955298
5.701058971,-0.405356163
5.711025873,-0.406785031
5.720992814,-0.408206482
5.730959717,-0.409638942
5.740926658,-0.411069587
5.750893638,-0.412492043
5.760860541,-0.41390998
5.770827521,-0.415362795
5.780794501,-0.416796182
5.790761442,-0.418223427
5.800728345,-0.419686362
5.810695247,-0.42112365
5.820662189,-0.422577623
5.83062913,-0.424022095
5.840596072,-0.425462666
5.850563052,-0.426924171
5.860529993,-0.428364511
5.870496974,-0.429833007
