Alignment Data
x,y,z,zd
4.1550456252,0.0144366684,0.0094488787,0.0000395230
4.1520328721,0.0144315414,0.0094013062,0.0000376456
4.1488277674,0.0144389267,0.0093503014,0.0000365567
4.1454527065,0.0144469676,0.0092976483,0.0000379010
4.1421155168,0.0144353880,0.0092462492,0.0000413222
4.1389844853,0.0144527370,0.0091927483,0.0000405271
4.1361156072,0.0144471828,0.0091411880,0.0000383301
4.1331881028,0.0144478868,0.0090912554,0.0000398103
4.1302558793,0.0144497085,0.0090374667,0.0000385589
4.1272598542,0.0144469331,0.0089821456,0.0000379824
4.1241176205,0.0144378614,0.0089261475,0.0000405420
4.1210677864,0.0144434269,0.0088674792,0.0000398117
4.1182842812,0.0144447439,0.0088092308,0.0000353790
4.1155038978,0.0144386099,0.0087568251,0.0000376111
4.1126819557,0.0144524021,0.0086975419,0.0000346719
4.1096582742,0.0144372668,0.0086423498,0.0000408382
4.1065418656,0.0144378864,0.0085803645,0.0000431441
4.1033433487,0.0144539111,0.0085080714,0.0000379312
4.1002872816,0.0144431718,0.0084406197,0.0000355980
4.0976792035,0.0144564241,0.0083827468,0.0000340778
4.0948711222,0.0144592484,0.0083258272,0.0000386282
4.0919710479,0.0144533010,0.0082625529,0.0000396935
4.0889960104,0.0144564654,0.0081930676,0.0000371021
4.0859186297,0.0144651526,0.0081226675,0.0000368349
4.0827163913,0.0144602805,0.0080488940,0.0000370406
4.0797397106,0.0144650689,0.0079824418,0.0000402584
4.0768123374,0.0144742578,0.0079112772,0.0000384461
4.0738478462,0.0144652542,0.0078397464,0.0000379834
4.0708880594,0.0144754455,0.0077653911,0.0000354092
4.0678637747,0.0144726232,0.0076961153,0.0000403229
4.0648331882,0.0144697980,0.0076219412,0.0000413363
4.0618287778,0.0144776706,0.0075456018,0.0000403566
4.0589514148,0.0144765450,0.0074715394,0.0000392257
4.0560650865,0.0144683517,0.0073984917,0.0000400724
4.0530693077,0.0144754900,0.0073215511,0.0000405955
4.0499783663,0.0144784140,0.0072374059,0.0000371850
4.0468318851,0.0144671628,0.0071533964,0.0000361953
4.0437507785,0.0144751497,0.0070743959,0.0000392911
4.0407715030,0.0144901292,0.0069978961,0.0000429189
4.0379076138,0.0144703435,0.0069164251,0.0000391571
4.0350234442,0.0144840451,0.0068344014,0.0000360558
4.0320111317,0.0144936137,0.0067520903,0.0000368785
4.0288768546,0.0144923667,0.0066688003,0.0000408428
4.0257189746,0.0144894564,0.0065811543,0.0000418744
4.0225936825,0.0145015701,0.0064919942,0.0000412214
4.0195965619,0.0144886213,0.0064111799,0.0000459740
4.0168359784,0.0145020925,0.0063313295,0.0000455218
4.0139640888,0.0145146721,0.0062458963,0.0000432777
4.0110319482,0.0144899794,0.0061617696,0.0000447011
4.0079127291,0.0145124823,0.0060708073,0.0000454109
4.0047398222,0.0145155516,0.0059710502,0.0000396032
4.0015948699,0.0144974163,0.0058719991,0.0000343595
3.9986687708,0.0145134363,0.0057914137,0.0000416521
3.9958602245,0.0145140794,0.0057037603,0.0000388860
3.9929656286,0.0145041771,0.0056145366,0.0000376954
3.9899984994,0.0145138940,0.0055217161,0.0000356767
3.9870053360,0.0145124527,0.0054362432,0.0000423746
3.9838692337,0.0145099598,0.0053360669,0.0000393770
3.9807835636,0.0145181663,0.0052363834,0.0000359045
3.9778083428,0.0145156035,0.0051485942,0.0000414351
3.9748216846,0.0145111419,0.0050503791,0.0000374349
3.9718595457,0.0145176908,0.0049560960,0.0000371150
3.9687808461,0.0145151246,0.0048625230,0.0000417472
3.9657324580,0.0145210535,0.0047649652,0.0000419638
3.9626479548,0.0145214588,0.0046670276,0.0000434954
3.9596986180,0.0145237164,0.0045662205,0.0000382945
3.9568571449,0.0145246676,0.0044769160,0.0000415514
3.9539414380,0.0145283945,0.0043786941,0.0000387625
3.9509800385,0.0145277947,0.0042792428,0.0000367035
3.9478294318,0.0145305179,0.0041819682,0.0000435477
3.9446971252,0.0145395299,0.0040725996,0.0000381996
3.9415857468,0.0145294257,0.0039687639,0.0000381837
3.9386438715,0.0145427338,0.0038742873,0.0000423121
3.9351132904,0.0145517382,0.0037521290,0.0000390511
3.9328410958,0.0145273982,0.0036764301,0.0000401931
3.9298728295,0.0145524079,0.0035789375,0.0000434426
3.9268362762,0.0145443098,0.0034710408,0.0000390356
3.9237006940,0.0145348230,0.0033659728,0.0000412766
3.9206823231,0.0145590204,0.0032665931,0.0000456092
3.9177324617,0.0145556749,0.0031614299,0.0000421980
3.9147807427,0.0145444902,0.0030590526,0.0000420172
3.9118292131,0.0145650181,0.0029592841,0.0000448078
3.9088021357,0.0145619436,0.0028552480,0.0000463400
3.9057857135,0.0145423742,0.0027478217,0.0000444894
3.9028197274,0.0145723643,0.0026465434,0.0000473755
3.8998839778,0.0145592843,0.0025396480,0.0000439340
3.8970354327,0.0145655600,0.0024406527,0.0000456400
3.8940807514,0.0145784764,0.0023367574,0.0000465274
3.8910631128,0.0145638906,0.0022309517,0.0000480817
3.8879788859,0.0145752576,0.0021196138,0.0000468185
3.8848699760,0.0145815277,0.0020112164,0.0000497281
3.8818831847,0.0145652806,0.0019045600,0.0000503345
3.8789424655,0.0145803969,0.0017977664,0.0000494503
3.8760527631,0.0145881396,0.0016973845,0.0000534309
